farm_id,region,crop_type,soil_moisture_%,soil_pH,temperature_C,rainfall_mm,humidity_%,sunlight_hours,irrigation_type,fertilizer_type,pesticide_usage_ml,sowing_date,harvest_date,total_days,yield_kg_per_hectare,sensor_id,timestamp,latitude,longitude,NDVI_index,crop_disease_status
FARM2113,South USA,Soybean,19.05,7.09,32.18,161.26,66.21,5.98,Drip,Inorganic,27.63,10-01-2024,06-06-2024,148,3661.73,SENS2113,10-05-2024,24.143894,71.9319,0.87,Moderate
FARM2114,Central USA,Cotton,35.04,5.57,15.19,77.83,87.49,5.87,Sprinkler,Mixed,27.68,13-01-2024,17-04-2024,95,5300.89,SENS2114,22-01-2024,29.874174,84.857288,0.64,
FARM2115,East Africa,Maize,40.81,6.92,30.77,199.73,54.08,8.09,Manual,Mixed,21.92,29-01-2024,10-06-2024,133,2760.14,SENS2115,05-06-2024,19.720468,76.924774,0.44,Moderate
FARM2116,East Africa,Wheat,31.89,6.15,26.29,115.37,84.72,5.44,Manual,Organic,7.02,14-02-2024,11-07-2024,148,5095.8,SENS2116,19-02-2024,35.369013,75.874774,0.86,Severe
FARM2117,South USA,Rice,19.36,6.85,26.7,205.95,75.58,8.78,Drip,Inorganic,6.96,24-01-2024,18-06-2024,146,4332.7,SENS2117,24-04-2024,23.193294,81.658739,0.6,Severe
FARM2118,Central USA,Rice,37.07,6.83,24.56,254.02,87.68,8.82,Sprinkler,Mixed,23.42,04-02-2024,04-06-2024,121,2649.5,SENS2118,17-02-2024,25.412432,85.498987,0.3,Severe
FARM2119,East Africa,Rice,44.48,6.87,29.93,105.25,72.8,7.36,Sprinkler,Mixed,14.49,16-01-2024,11-06-2024,147,5574.39,SENS2119,07-04-2024,14.169907,79.548903,0.82,Moderate
FARM2120,South USA,Maize,15.86,6.97,29.44,205.83,53.37,5.26,Manual,Inorganic,16.93,01-01-2024,02-05-2024,122,5135.4,SENS2120,05-01-2024,33.368301,77.746411,0.31,
FARM2121,South India,Cotton,30.69,7.22,16.21,122.63,66.1,7.73,Sprinkler,Organic,5.15,30-01-2024,26-05-2024,117,3388.03,SENS2121,25-04-2024,16.270811,85.968987,0.41,Severe
FARM2122,South USA,Cotton,40.32,6.45,34.25,244.15,48.78,8.72,,Organic,23.62,27-01-2024,27-05-2024,121,5884.55,SENS2122,29-04-2024,14.410162,85.091902,0.84,Moderate
FARM2123,Central USA,Cotton,24.78,6.56,24.51,177.73,49.79,6.19,Sprinkler,Inorganic,9.23,19-02-2024,02-06-2024,104,5030.93,SENS2123,03-03-2024,28.042381,73.748619,0.43,Severe
FARM2124,South India,Rice,37.1,5.77,20.45,75.79,50.06,5.05,Manual,Inorganic,12.81,27-01-2024,22-06-2024,147,4310.94,SENS2124,28-03-2024,16.156437,76.324773,0.89,Mild
FARM2125,South USA,Soybean,19.99,7.15,33.58,250.57,46.57,6.58,Manual,Inorganic,14.18,30-01-2024,01-06-2024,123,5219.77,SENS2125,23-05-2024,24.178287,75.280985,0.33,
FARM2126,Central USA,Wheat,24.8,6.5,19.35,281.51,80.17,8.77,Manual,Mixed,19.98,05-02-2024,08-06-2024,124,3189.25,SENS2126,14-05-2024,19.255136,84.418592,0.41,Mild
FARM2127,East Africa,Rice,39.71,7.46,28.2,105.4,47.2,6.63,Drip,Organic,28.0,19-01-2024,18-04-2024,90,3065.6,SENS2127,11-04-2024,35.187027,79.654659,0.65,Moderate
FARM2128,Central USA,Cotton,39.18,6.06,31.13,209.16,74.99,6.14,Sprinkler,Inorganic,14.83,01-03-2024,03-06-2024,94,4121.79,SENS2128,02-05-2024,35.678716,74.738165,0.51,Mild
FARM2129,South USA,Soybean,41.54,6.82,26.59,269.32,66.78,6.07,,Organic,8.73,19-01-2024,22-04-2024,94,2742.45,SENS2129,04-02-2024,32.272642,82.225604,0.71,Moderate
FARM2130,East Africa,Wheat,40.18,7.48,30.97,151.66,79.98,7.74,Drip,Inorganic,11.25,05-02-2024,23-05-2024,108,5053.98,SENS2130,31-03-2024,20.294338,73.403213,0.49,Moderate
FARM2131,North India,Rice,33.98,6.0,27.14,162.88,83.23,6.46,Manual,Inorganic,18.34,17-02-2024,16-06-2024,120,4918.16,SENS2131,29-04-2024,19.50086,73.121618,0.83,Severe
FARM2132,South India,Wheat,37.97,6.34,16.36,181.75,70.95,7.74,Manual,Mixed,6.65,26-02-2024,29-06-2024,124,4500.22,SENS2132,15-05-2024,29.732634,87.994391,0.34,Mild
FARM2133,Central USA,Maize,32.51,6.26,25.15,178.36,74.64,7.95,,Mixed,18.24,13-01-2024,07-05-2024,115,5276.29,SENS2133,11-04-2024,13.868093,73.335323,0.57,Severe
FARM2134,South India,Rice,34.11,7.14,16.49,241.22,68.87,5.73,Drip,Organic,24.31,15-02-2024,24-05-2024,99,2690.16,SENS2134,06-04-2024,20.752758,87.879448,0.64,Severe
FARM2135,East Africa,Soybean,28.72,6.99,27.59,256.29,57.89,5.6,,Organic,19.57,08-02-2024,25-06-2024,138,3513.63,SENS2135,21-05-2024,33.1162,79.664743,0.89,Moderate
FARM2136,South India,Cotton,43.6,5.56,20.6,100.79,52.94,6.52,,Inorganic,17.63,10-01-2024,19-04-2024,100,5287.67,SENS2136,18-02-2024,16.682533,70.761869,0.51,Moderate
FARM2137,North India,Cotton,30.05,5.7,31.19,268.62,86.18,6.12,,Mixed,7.91,05-01-2024,30-04-2024,116,3625.17,SENS2137,24-03-2024,29.581678,82.049662,0.43,Mild
FARM2138,South India,Soybean,25.23,7.18,32.07,186.08,69.29,7.59,,Mixed,11.0,22-02-2024,09-06-2024,108,3690.57,SENS2138,19-05-2024,14.122556,81.014784,0.74,
FARM2139,Central USA,Maize,31.04,6.53,28.68,116.83,78.69,8.4,,Organic,23.11,08-01-2024,11-05-2024,124,4980.74,SENS2139,28-04-2024,36.830469,86.864268,0.49,Mild
FARM2140,North India,Rice,38.27,5.73,23.94,65.5,64.11,5.11,,Inorganic,24.12,19-02-2024,22-05-2024,93,4498.75,SENS2140,24-04-2024,13.55618,82.696683,0.49,Moderate
FARM2141,South India,Soybean,20.49,5.58,23.77,102.52,88.32,5.52,Manual,Inorganic,7.19,22-01-2024,04-05-2024,103,4068.71,SENS2141,16-02-2024,30.2757,79.332051,0.73,Mild
FARM2142,South USA,Soybean,35.5,6.25,16.2,132.63,75.25,8.0,Manual,Inorganic,13.96,02-02-2024,14-06-2024,133,4482.08,SENS2142,28-02-2024,36.087969,72.942922,0.31,Mild
FARM2143,South USA,Rice,27.84,6.55,34.18,131.39,89.68,7.31,,Inorganic,19.97,27-02-2024,05-06-2024,99,3440.69,SENS2143,16-03-2024,33.706602,76.843368,0.73,Mild
FARM2144,South USA,Maize,28.26,6.11,33.31,204.75,80.92,6.15,Sprinkler,Mixed,23.61,16-01-2024,13-05-2024,118,4500.0,SENS2144,18-04-2024,18.924945,83.270273,0.54,Severe
FARM2145,East Africa,Rice,38.41,5.73,15.91,68.64,72.24,7.56,Sprinkler,Organic,11.66,08-01-2024,20-05-2024,133,5521.59,SENS2145,12-01-2024,36.572003,77.580918,0.53,Moderate
FARM2146,Central USA,Maize,35.75,5.65,20.75,189.18,43.27,8.48,Drip,Inorganic,14.29,19-02-2024,03-07-2024,135,5294.98,SENS2146,10-04-2024,35.843522,81.306303,0.73,Moderate
FARM2147,South USA,Rice,30.28,6.4,18.73,144.9,85.48,5.02,Drip,Mixed,29.83,16-02-2024,15-07-2024,150,5865.52,SENS2147,09-03-2024,35.624069,86.933088,0.41,Mild
FARM2148,South USA,Cotton,21.78,6.98,33.9,150.62,52.84,7.38,,Organic,11.04,21-01-2024,29-04-2024,99,2630.42,SENS2148,01-04-2024,15.433236,77.129764,0.59,Mild
FARM2149,South USA,Wheat,39.45,6.53,32.82,84.82,86.07,8.89,Sprinkler,Inorganic,7.01,24-02-2024,05-07-2024,132,3141.35,SENS2149,20-06-2024,14.249072,82.218665,0.88,Moderate
FARM2150,East Africa,Soybean,22.87,6.59,16.38,274.2,88.61,8.67,Sprinkler,Organic,26.61,30-01-2024,31-05-2024,122,5507.0,SENS2150,14-02-2024,29.031335,83.394006,0.71,Mild
FARM2151,North India,Maize,17.21,6.31,30.54,84.8,46.93,6.43,,Organic,28.46,15-01-2024,30-04-2024,106,4830.59,SENS2151,31-03-2024,31.969471,70.433688,0.65,Mild
FARM2152,South India,Cotton,18.58,7.06,33.9,251.46,53.14,6.64,,Mixed,24.02,01-02-2024,16-06-2024,136,5667.03,SENS2152,31-03-2024,16.566881,74.441945,0.64,Moderate
FARM2153,Central USA,Maize,30.38,5.62,21.97,273.57,53.19,5.76,,Organic,13.64,18-01-2024,17-04-2024,90,3435.2,SENS2153,14-02-2024,31.086504,71.68533,0.75,
FARM2154,South USA,Soybean,22.33,5.97,15.04,143.63,41.56,7.24,Sprinkler,Mixed,15.47,30-01-2024,18-06-2024,140,3584.64,SENS2154,19-04-2024,13.595693,80.309851,0.72,Severe
FARM2155,South India,Cotton,39.03,6.12,20.41,166.03,53.69,5.76,Sprinkler,Organic,18.07,08-01-2024,22-05-2024,135,3759.6,SENS2155,24-04-2024,13.356861,82.501955,0.79,Moderate
FARM2156,South USA,Cotton,15.75,5.76,22.9,218.87,41.97,5.04,Manual,Inorganic,27.61,26-02-2024,06-06-2024,101,5492.45,SENS2156,06-04-2024,14.096833,79.327672,0.49,Moderate
FARM2157,South USA,Wheat,42.7,6.96,33.34,293.28,54.29,6.61,,Inorganic,9.64,21-02-2024,25-05-2024,94,4758.9,SENS2157,12-03-2024,31.268234,76.359605,0.66,Moderate
FARM2158,South India,Soybean,43.58,6.44,29.7,249.44,51.71,8.76,Drip,Mixed,15.35,20-01-2024,15-05-2024,116,4023.83,SENS2158,02-02-2024,32.617514,79.583984,0.66,Moderate
FARM2159,North India,Soybean,29.02,6.25,20.86,105.67,52.48,6.09,Manual,Inorganic,17.45,08-01-2024,25-04-2024,108,5701.1,SENS2159,16-03-2024,28.083601,85.416907,0.58,Severe
FARM2160,South India,Maize,39.61,5.97,27.67,160.04,83.35,7.45,Manual,Organic,22.29,09-01-2024,22-05-2024,134,4321.51,SENS2160,02-03-2024,22.128686,79.901385,0.6,
FARM2161,South USA,Cotton,17.6,6.38,26.75,161.72,52.42,8.02,,Inorganic,28.6,09-02-2024,08-07-2024,150,2720.09,SENS2161,23-02-2024,20.708946,71.423289,0.65,Mild
FARM2162,North India,Rice,33.86,6.24,22.76,134.93,49.89,8.37,,Organic,14.9,14-02-2024,09-06-2024,116,2504.79,SENS2162,26-02-2024,30.006478,75.463849,0.34,Severe
FARM2163,North India,Cotton,42.35,7.41,15.5,226.52,83.01,5.19,Sprinkler,Mixed,20.38,16-02-2024,29-05-2024,103,4307.43,SENS2163,08-05-2024,29.861813,76.207876,0.36,Mild
FARM2164,South USA,Wheat,34.88,6.45,26.59,180.58,79.06,6.1,Drip,Inorganic,8.54,02-01-2024,23-04-2024,112,4867.9,SENS2164,21-01-2024,31.580716,73.521379,0.64,Moderate
FARM2165,North India,Soybean,27.48,5.81,25.36,196.97,67.16,6.63,Manual,Inorganic,9.7,06-02-2024,07-05-2024,91,4776.33,SENS2165,09-04-2024,34.672095,86.044297,0.88,Severe
FARM2166,Central USA,Soybean,43.03,6.48,31.06,213.92,54.41,8.32,Drip,Organic,9.48,12-02-2024,09-06-2024,118,4789.94,SENS2166,11-03-2024,36.258295,83.088066,0.84,
FARM2167,South USA,Cotton,42.33,7.09,22.76,179.92,78.81,6.39,Sprinkler,Mixed,24.21,05-02-2024,22-05-2024,107,2603.34,SENS2167,18-05-2024,18.562327,80.048484,0.43,Mild
FARM2168,Central USA,Cotton,22.04,6.84,19.47,200.14,61.12,5.01,Manual,Organic,8.85,12-02-2024,23-05-2024,101,4135.94,SENS2168,28-03-2024,16.970494,79.764197,0.61,
FARM2169,South USA,Maize,38.41,6.0,24.78,292.17,55.21,6.82,Manual,Inorganic,13.96,06-01-2024,22-05-2024,137,4615.88,SENS2169,10-03-2024,22.086879,85.588497,0.65,Mild
FARM2170,East Africa,Soybean,31.76,5.52,25.43,181.05,73.8,8.65,Sprinkler,Inorganic,25.9,18-02-2024,08-07-2024,141,5227.21,SENS2170,04-07-2024,34.81228,86.784391,0.89,Mild
FARM2171,South USA,Wheat,28.06,6.35,23.15,235.03,68.65,6.6,,Inorganic,17.22,05-02-2024,06-05-2024,91,5207.79,SENS2171,07-02-2024,35.853243,87.533614,0.32,Moderate
FARM2172,South USA,Soybean,19.67,6.16,29.12,112.9,43.39,8.82,Manual,Organic,20.34,03-02-2024,11-05-2024,98,2945.46,SENS2172,10-05-2024,27.706615,72.468901,0.8,Mild
FARM2173,Central USA,Cotton,28.37,6.53,27.65,84.87,87.97,6.79,Drip,Organic,13.26,07-02-2024,13-05-2024,96,5068.45,SENS2173,12-04-2024,28.432701,75.509003,0.71,Moderate
FARM2174,North India,Rice,37.82,7.45,26.47,265.94,42.74,6.89,Sprinkler,Inorganic,19.9,13-02-2024,03-06-2024,111,3436.08,SENS2174,02-03-2024,23.82635,73.672692,0.6,Moderate
FARM2175,Central USA,Maize,33.09,6.76,34.28,96.75,49.81,5.29,Manual,Mixed,8.98,01-02-2024,01-06-2024,121,3555.13,SENS2175,17-05-2024,33.238548,84.453123,0.51,Moderate
FARM2176,South USA,Cotton,20.64,6.1,19.15,183.99,74.82,8.9,Drip,Organic,29.68,12-01-2024,11-05-2024,120,4526.37,SENS2176,01-02-2024,18.518322,83.984683,0.54,Moderate
FARM2177,North India,Wheat,20.01,6.68,27.9,103.8,70.52,8.02,,Inorganic,17.99,09-01-2024,15-04-2024,97,5663.67,SENS2177,12-04-2024,14.383228,79.715353,0.59,Mild
FARM2178,Central USA,Wheat,43.41,6.88,16.29,226.6,68.87,8.01,,Organic,12.17,17-01-2024,25-05-2024,129,3002.1,SENS2178,30-01-2024,28.152866,74.12278,0.39,Severe
FARM2179,North India,Wheat,20.59,6.29,25.01,178.38,87.22,6.58,Manual,Mixed,5.01,01-02-2024,06-05-2024,95,4912.63,SENS2179,18-02-2024,33.669207,82.961507,0.52,Moderate
FARM2180,Central USA,Wheat,36.85,7.09,27.42,212.9,76.71,6.91,Sprinkler,Organic,28.58,11-01-2024,04-05-2024,114,2714.78,SENS2180,11-04-2024,34.584417,75.236541,0.84,Mild
FARM2181,South India,Wheat,43.68,6.34,32.12,50.6,43.84,7.72,Sprinkler,Inorganic,25.5,15-02-2024,14-07-2024,150,5473.48,SENS2181,10-04-2024,30.934273,70.245533,0.35,Mild
FARM2182,Central USA,Maize,38.54,6.14,18.2,198.74,63.7,5.37,Drip,Mixed,16.75,26-01-2024,20-06-2024,146,3364.63,SENS2182,10-04-2024,31.185747,87.88326,0.56,Moderate
FARM2183,Central USA,Soybean,23.21,5.74,29.41,184.72,45.35,5.27,Manual,Inorganic,27.66,19-01-2024,10-06-2024,143,5067.84,SENS2183,20-03-2024,35.69193,82.011934,0.55,Moderate
FARM2184,North India,Rice,25.74,6.74,15.94,141.01,73.19,8.11,Drip,Inorganic,12.16,02-01-2024,04-05-2024,123,3256.38,SENS2184,13-02-2024,29.435921,70.131731,0.45,Moderate
FARM2185,North India,Maize,36.55,5.79,19.36,281.11,66.1,7.57,Drip,Mixed,20.63,03-01-2024,01-06-2024,150,4447.44,SENS2185,30-04-2024,22.598981,70.164154,0.85,Moderate
FARM2186,Central USA,Cotton,42.43,6.4,18.68,51.66,59.44,7.24,,Organic,28.17,10-02-2024,15-05-2024,95,5690.69,SENS2186,15-02-2024,26.181418,73.296638,0.53,Mild
FARM2187,North India,Soybean,31.32,6.56,23.19,262.16,70.9,7.95,Drip,Mixed,14.85,05-02-2024,21-05-2024,106,5908.25,SENS2187,21-05-2024,24.550405,73.722542,0.75,
FARM2188,Central USA,Cotton,27.13,7.37,28.95,229.86,60.63,7.18,Sprinkler,Inorganic,28.37,22-01-2024,19-06-2024,149,5788.98,SENS2188,13-06-2024,25.56585,72.017454,0.74,Severe
FARM2189,East Africa,Cotton,25.2,5.55,20.03,123.34,69.19,7.04,Drip,Mixed,24.92,12-01-2024,05-05-2024,114,5023.77,SENS2189,22-02-2024,22.970882,75.474707,0.33,Severe
FARM2190,North India,Cotton,38.65,7.02,34.02,116.03,88.73,8.58,Manual,Inorganic,24.24,13-02-2024,11-06-2024,119,3569.7,SENS2190,27-02-2024,17.563451,83.626642,0.7,Moderate
FARM2191,South USA,Maize,34.75,5.72,16.7,81.58,61.67,5.62,Drip,Inorganic,15.16,16-01-2024,22-04-2024,97,3258.62,SENS2191,14-03-2024,31.605492,78.799909,0.41,
FARM2192,North India,Cotton,16.58,5.7,24.91,296.29,55.01,7.6,Drip,Organic,17.46,07-02-2024,05-07-2024,149,4043.34,SENS2192,18-03-2024,36.103591,81.10876,0.63,Mild
FARM2193,South India,Soybean,37.94,6.17,16.42,292.13,53.37,8.2,Manual,Mixed,26.59,15-02-2024,25-06-2024,131,3108.73,SENS2193,08-06-2024,30.826895,73.624358,0.71,
FARM2194,East Africa,Wheat,16.79,6.96,27.9,154.8,45.26,6.19,Manual,Inorganic,12.31,21-01-2024,14-05-2024,114,5679.24,SENS2194,08-05-2024,29.761515,74.106661,0.85,Moderate
FARM2195,North India,Rice,34.14,7.16,28.24,207.31,84.79,5.67,Manual,Organic,13.17,01-02-2024,01-06-2024,121,4900.73,SENS2195,18-03-2024,18.010255,72.054325,0.73,Severe
FARM2196,South USA,Wheat,27.98,7.4,19.02,197.75,88.57,6.35,Manual,Mixed,14.39,14-01-2024,10-06-2024,148,3487.28,SENS2196,23-01-2024,25.538259,78.252821,0.38,Moderate
FARM2197,Central USA,Maize,32.92,6.57,21.02,230.47,64.9,5.92,Drip,Inorganic,5.47,01-02-2024,07-05-2024,96,2969.84,SENS2197,28-04-2024,32.470992,74.29448,0.46,Severe
FARM2198,South USA,Rice,25.06,7.0,26.86,99.19,79.67,7.97,Manual,Inorganic,27.47,17-02-2024,09-07-2024,143,4987.37,SENS2198,19-04-2024,31.522533,77.137336,0.51,
FARM2199,South USA,Rice,34.92,5.85,31.66,85.27,84.53,7.49,Manual,Mixed,7.08,01-02-2024,19-05-2024,108,4549.82,SENS2199,25-02-2024,14.101711,71.050159,0.61,Severe
FARM2200,South USA,Wheat,35.4,7.08,30.62,220.43,74.32,8.86,,Inorganic,16.56,23-02-2024,08-07-2024,136,4007.4,SENS2200,23-04-2024,18.068962,74.949343,0.86,Severe
FARM2201,East Africa,Soybean,24.94,7.48,32.77,173.36,58.28,8.2,,Organic,10.89,05-01-2024,21-05-2024,137,3445.14,SENS2201,27-02-2024,20.341277,83.429266,0.75,Moderate
FARM2202,North India,Soybean,23.37,7.1,26.37,175.26,57.05,5.31,Manual,Mixed,5.92,18-01-2024,06-05-2024,109,2748.07,SENS2202,05-03-2024,28.703208,71.21247,0.79,
FARM2203,Central USA,Rice,27.14,6.42,21.23,253.38,80.59,8.12,,Organic,10.29,01-03-2024,01-06-2024,92,4022.09,SENS2203,03-04-2024,13.604713,87.268622,0.82,Moderate
FARM2204,South USA,Cotton,43.79,6.68,19.19,121.08,47.69,6.64,Manual,Mixed,5.47,16-02-2024,24-06-2024,129,4606.66,SENS2204,03-06-2024,33.711014,76.887981,0.75,Mild
FARM2205,South USA,Rice,16.12,7.06,34.49,168.69,77.08,7.84,Manual,Mixed,12.85,01-03-2024,05-07-2024,126,4272.83,SENS2205,15-06-2024,16.109055,83.672337,0.72,Moderate
FARM2206,South India,Cotton,24.81,6.75,22.15,126.78,68.09,6.1,Manual,Organic,8.09,02-01-2024,25-05-2024,144,3009.91,SENS2206,22-03-2024,36.754785,78.060673,0.49,Moderate
FARM2207,South USA,Soybean,39.54,5.74,15.22,75.64,72.22,7.35,,Mixed,23.69,18-02-2024,10-06-2024,113,4598.79,SENS2207,23-03-2024,35.636528,86.421031,0.79,Mild
FARM2208,South USA,Soybean,44.94,6.82,19.0,51.39,47.38,8.07,Sprinkler,Mixed,17.49,07-01-2024,09-05-2024,123,4770.62,SENS2208,09-02-2024,15.265825,80.610137,0.83,Mild
FARM2209,North India,Rice,15.43,7.31,28.41,187.32,63.68,5.31,Drip,Organic,27.71,29-01-2024,18-05-2024,110,3790.59,SENS2209,14-02-2024,29.390577,74.953554,0.71,Mild
FARM2210,East Africa,Rice,37.03,6.61,15.48,157.88,62.69,8.37,Drip,Mixed,6.56,12-02-2024,04-06-2024,113,3775.05,SENS2210,25-04-2024,19.941723,83.561711,0.81,Severe
FARM2211,South USA,Wheat,21.36,7.26,30.91,174.1,87.83,7.98,Drip,Mixed,20.68,01-03-2024,11-06-2024,102,4206.41,SENS2211,24-05-2024,16.202687,79.07648,0.84,Severe
FARM2212,Central USA,Rice,42.92,6.95,19.31,204.32,42.01,5.03,Sprinkler,Organic,22.25,02-01-2024,13-04-2024,102,3425.32,SENS2212,29-02-2024,18.901489,80.993577,0.75,Severe
FARM2213,South India,Soybean,37.53,6.14,34.0,148.33,43.15,6.18,Sprinkler,Organic,17.95,20-02-2024,25-06-2024,126,5272.36,SENS2213,25-06-2024,36.126967,78.172874,0.4,Mild
FARM2214,South USA,Maize,35.38,6.14,30.04,91.49,47.9,6.67,Manual,Inorganic,11.83,18-01-2024,10-06-2024,144,2820.49,SENS2214,21-04-2024,26.806349,72.663406,0.47,Mild
FARM2215,East Africa,Rice,44.11,6.0,17.94,246.9,70.14,5.82,,Mixed,5.02,21-01-2024,13-05-2024,113,2884.25,SENS2215,25-03-2024,27.973949,76.200803,0.9,Mild
FARM2216,South India,Soybean,30.99,6.25,32.81,74.43,85.94,7.43,Sprinkler,Mixed,28.26,27-01-2024,10-05-2024,104,5672.32,SENS2216,30-03-2024,13.735369,71.255876,0.73,
FARM2217,North India,Maize,16.95,5.89,30.53,164.02,74.82,5.18,Drip,Organic,10.65,11-01-2024,02-05-2024,112,2932.59,SENS2217,21-02-2024,23.588084,79.927445,0.9,Moderate
FARM2218,South USA,Maize,27.04,5.82,22.94,171.26,76.03,6.09,Sprinkler,Organic,22.1,08-01-2024,12-04-2024,95,3035.42,SENS2218,27-03-2024,21.413141,80.474636,0.45,Mild
FARM2219,South USA,Soybean,27.51,5.6,31.78,127.96,79.59,7.78,,Organic,6.65,20-02-2024,15-06-2024,116,2512.44,SENS2219,15-04-2024,16.531106,76.961302,0.85,Moderate
FARM2220,North India,Maize,41.2,7.07,33.15,200.49,58.23,8.71,Manual,Organic,18.23,25-01-2024,25-05-2024,121,3762.61,SENS2220,17-02-2024,14.213796,84.631349,0.82,
FARM2221,South USA,Cotton,32.31,6.24,15.81,224.13,68.48,6.47,Sprinkler,Organic,18.48,27-02-2024,29-05-2024,92,4267.1,SENS2221,15-05-2024,14.626556,87.655824,0.7,
FARM2222,East Africa,Cotton,36.45,6.06,32.17,56.05,81.48,6.85,,Mixed,18.39,16-01-2024,30-05-2024,135,5870.43,SENS2222,29-04-2024,15.889942,84.255641,0.58,Severe
FARM2223,South India,Rice,37.77,7.03,15.69,215.44,78.98,8.25,Drip,Organic,16.0,12-02-2024,23-06-2024,132,4323.37,SENS2223,21-03-2024,27.250543,79.608833,0.45,Severe
FARM2224,North India,Cotton,30.19,5.61,18.63,191.03,57.74,8.14,Drip,Inorganic,28.41,06-01-2024,04-05-2024,119,5556.74,SENS2224,03-02-2024,35.009739,75.728397,0.76,Mild
FARM2225,North India,Cotton,38.23,6.49,15.41,279.38,86.55,7.99,Drip,Inorganic,15.39,01-01-2024,05-05-2024,125,3509.6,SENS2225,15-03-2024,16.039357,85.760875,0.34,Mild
FARM2226,Central USA,Maize,21.23,6.91,21.51,171.54,48.62,6.34,Sprinkler,Inorganic,22.15,07-01-2024,15-05-2024,129,3196.94,SENS2226,01-04-2024,22.248513,77.532083,0.55,
FARM2227,South India,Rice,29.06,7.02,26.2,225.59,77.17,8.49,Manual,Mixed,9.54,18-01-2024,24-05-2024,127,4091.49,SENS2227,10-05-2024,24.108962,74.477419,0.41,Severe
FARM2228,South India,Cotton,44.11,7.46,27.78,165.31,53.12,6.02,Drip,Organic,10.45,03-02-2024,20-06-2024,138,3399.1,SENS2228,05-02-2024,35.122534,81.781999,0.5,Mild
FARM2229,South USA,Soybean,20.09,6.4,24.12,286.83,79.22,5.19,,Inorganic,5.95,28-01-2024,04-05-2024,97,5774.7,SENS2229,06-04-2024,19.136921,75.909849,0.81,Severe
FARM2230,South USA,Soybean,26.23,6.47,21.45,236.63,57.15,5.5,,Inorganic,26.99,06-02-2024,30-05-2024,114,4679.01,SENS2230,22-04-2024,20.740427,84.350932,0.68,Mild
FARM2231,East Africa,Cotton,24.27,7.42,30.69,230.96,66.06,7.51,Manual,Inorganic,17.97,22-02-2024,07-06-2024,106,3397.85,SENS2231,08-04-2024,34.494339,81.716844,0.49,Severe
FARM2232,North India,Rice,33.41,6.32,23.63,264.0,53.7,6.96,Sprinkler,Mixed,14.43,06-01-2024,25-05-2024,140,3737.06,SENS2232,19-01-2024,23.950349,78.167587,0.65,Mild
FARM2233,East Africa,Rice,41.8,7.35,19.43,133.64,88.09,6.8,Manual,Mixed,24.35,02-01-2024,22-05-2024,141,4894.7,SENS2233,29-01-2024,25.772865,75.319312,0.72,
FARM2234,North India,Soybean,36.18,7.16,28.59,123.18,41.51,7.93,Sprinkler,Organic,9.82,11-01-2024,24-05-2024,134,5468.31,SENS2234,23-05-2024,17.434846,72.008873,0.73,Moderate
FARM2235,East Africa,Maize,26.95,6.15,34.84,243.99,57.76,5.91,Sprinkler,Inorganic,26.43,04-02-2024,18-05-2024,104,5909.39,SENS2235,17-02-2024,21.127431,87.898492,0.73,Moderate
FARM2236,East Africa,Soybean,41.48,5.7,15.24,63.07,74.96,5.62,Manual,Inorganic,22.78,23-02-2024,29-05-2024,96,4410.83,SENS2236,04-03-2024,21.919247,72.636019,0.76,Moderate
FARM2237,North India,Maize,17.86,7.01,15.55,245.69,58.74,7.15,Drip,Mixed,19.1,09-01-2024,18-05-2024,130,2880.83,SENS2237,23-01-2024,14.31754,85.277155,0.62,Severe
FARM2238,North India,Cotton,29.02,7.03,30.38,91.63,89.48,7.44,Drip,Organic,8.41,15-01-2024,13-06-2024,150,3698.91,SENS2238,30-04-2024,18.664609,77.648093,0.35,Severe
FARM2239,North India,Wheat,25.49,7.43,28.1,289.57,82.86,6.51,Sprinkler,Organic,10.14,24-02-2024,16-06-2024,113,3676.76,SENS2239,06-06-2024,16.631405,80.784306,0.58,Mild
FARM2240,Central USA,Cotton,29.44,7.22,34.51,183.34,84.72,5.96,Drip,Organic,24.98,09-02-2024,09-05-2024,90,3012.69,SENS2240,13-04-2024,14.71173,74.093654,0.6,Moderate
FARM2241,Central USA,Rice,22.36,7.01,31.38,110.7,84.87,6.5,,Inorganic,13.42,01-01-2024,13-04-2024,103,5303.53,SENS2241,29-02-2024,21.960328,83.800872,0.77,
FARM2242,East Africa,Cotton,40.54,5.88,16.83,185.96,87.5,6.3,Manual,Organic,9.98,06-01-2024,01-06-2024,147,2896.56,SENS2242,10-01-2024,36.954035,73.361217,0.52,Severe
FARM2243,South India,Maize,36.3,7.31,26.2,113.06,88.42,6.86,Manual,Mixed,7.83,29-01-2024,27-05-2024,119,3389.41,SENS2243,30-01-2024,28.563786,83.306744,0.32,
FARM2244,Central USA,Cotton,33.27,6.34,29.84,165.13,89.22,7.67,Sprinkler,Inorganic,28.98,17-01-2024,07-06-2024,142,5575.66,SENS2244,25-01-2024,27.471269,87.096325,0.32,
FARM2245,Central USA,Rice,30.44,7.13,31.21,238.67,54.63,7.8,Manual,Mixed,25.4,16-02-2024,14-07-2024,149,3502.9,SENS2245,26-03-2024,36.850804,83.273303,0.65,Moderate
